dev,seq,hint,threads,time,workGB,tlb,readGB,CPUwork
/blk/s2,0,0,100,35.4518,0.0580063,1667811,1.74287,3781
/blk/s2,0,0,100,36.4654,0.0978355,1302341,2.93553,3783
/blk/s2,0,0,100,37.4806,0.0788269,1683811,2.36638,3782
/blk/s2,0,0,100,38.4944,0.0691681,1413251,2.07834,3815
/blk/s2,0,0,100,39.5094,0.107639,1228957,3.23448,3804
/blk/s2,0,0,100,40.5242,0.0595665,1705981,1.78772,3784
/blk/s2,0,0,100,41.5373,0.0995331,1240156,2.97628,3786
/blk/s2,0,0,100,42.5526,0.076828,1719827,2.30525,3785
/blk/s2,0,0,100,43.566,0.0734367,1361031,2.19587,3786
/blk/s2,0,0,100,44.5811,0.102505,1315358,3.08033,3793
/blk/s2,0,0,100,45.5959,0.0587006,1717199,1.76072,3784
/blk/s2,0,0,100,46.608,0.109482,1080939,3.28652,3787
/blk/s2,0,0,100,47.6233,0.0662727,1911888,1.99233,3781
/blk/s2,0,0,100,48.6369,0.082859,1225425,2.48529,3789
/blk/s2,0,0,100,49.6524,0.0956497,1438522,2.8759,3792
/blk/s2,0,0,100,50.6674,0.0590668,1681521,1.77888,3784
/blk/s2,0,0,100,51.6805,0.114849,1074850,3.44976,3791
/blk/s2,0,0,100,52.6956,0.0631371,1951506,1.89913,3780
/blk/s2,0,0,100,53.7081,0.0859146,1201288,2.57955,3786
/blk/s2,0,0,100,54.7232,0.0918045,1488853,2.7608,3790
/blk/s2,0,0,100,55.738,0.0592537,1639978,1.7799,3784
/blk/s2,0,0,100,57.189,0.119595,2093905,3.59837,5453
/blk/s2,0,0,100,58.2043,0.11657,1092363,3.51102,3851
/blk/s2,0,0,100,59.2193,0.0586281,1980778,1.76786,3835
/blk/s2,0,0,100,60.2332,0.0945396,1096154,2.84985,3848
/blk/s2,0,0,100,61.2483,0.0821152,1634061,2.47663,3844
/blk/s2,0,0,100,62.2618,0.0647507,1535344,1.94877,3841
/blk/s2,0,0,100,63.2768,0.107624,1092960,3.25451,3851
/blk/s2,0,0,100,64.2904,0.0814934,698277,2.45808,3828
/blk/s2,0,0,100,65.3051,0.0654755,961814,1.96868,3799
/blk/s2,0,0,100,66.3197,0.0974197,967974,2.92839,3798
/blk/s2,0,0,100,67.3348,0.097065,556898,2.92277,3809
/blk/s2,0,0,100,68.3478,0.0679932,906627,2.04198,3794
/blk/s2,0,0,100,69.3624,0.0779915,961914,2.3542,3798
/blk/s2,0,0,100,70.3775,0.0970802,906685,2.92057,3801
/blk/s2,0,0,100,71.3907,0.0895195,571325,2.6944,3802
/blk/s2,0,0,100,72.4033,0.0633011,976415,1.90795,3789
/blk/s2,0,0,100,73.4181,0.0906563,1011563,2.72545,3797
/blk/s2,0,0,100,74.4331,0.0976105,724582,2.94006,3806
/blk/s2,0,0,100,75.4458,0.0736732,883768,2.21423,3792
/blk/s2,0,0,100,76.4605,0.0737877,1099063,2.22255,3795
/blk/s2,0,0,100,77.4755,0.0985451,960537,2.96691,3799
/blk/s2,0,0,100,78.4892,0.0872536,702702,2.62517,3801
/blk/s2,0,0,100,79.5035,0.0621414,1105122,1.86475,3792
/blk/s2,0,0,100,80.5182,0.0963669,1056528,2.90524,3795
/blk/s2,0,0,100,81.5342,0.0988693,629171,2.96977,3812
/blk/s2,0,0,100,82.5478,0.0651817,1041190,1.96881,3793
/blk/s2,0,0,100,83.5626,0.0827179,1083052,2.49554,3796
/blk/s2,0,0,100,84.5776,0.098671,834176,2.97496,3803
/blk/s2,0,0,100,85.5908,0.0791817,838250,2.37844,3796
/blk/s2,0,0,100,86.6058,0.0691528,1204310,2.07926,3794
/blk/s2,0,0,100,87.6208,0.104923,966293,3.14896,3799
/blk/s2,0,0,100,88.6345,0.0615616,1277055,1.85346,3786
/blk/s2,0,0,100,89.6495,0.0987701,1230951,2.97319,3793
/blk/s2,0,0,100,90.6599,0.0779419,1002206,2.34597,3781
/blk/s2,0,0,100,91.6752,0.0826607,1477744,2.49346,3787
/blk/s2,0,0,100,92.6878,0.0935287,760743,2.80875,3795
/blk/s2,0,0,100,93.7024,0.0675545,1470095,2.03143,3786
/blk/s2,0,0,100,95.1118,0.108513,1550785,3.26307,5267
/blk/s2,0,0,100,96.1271,0.105633,1116970,3.17982,3796
/blk/s2,0,0,100,97.1398,0.0689278,1147474,2.07685,3786
/blk/s2,0,0,100,98.1548,0.0916634,1336059,2.75382,3789
/blk/s2,0,0,100,99.1671,0.0845146,920106,2.53491,3790
/blk/s2,0,0,100,100.182,0.0744743,1472446,2.2512,3785
/blk/s2,0,0,100,101.195,0.101303,836056,3.03767,3796
/blk/s2,0,0,100,102.21,0.0591202,1528089,1.77417,3784
/blk/s2,0,0,100,103.225,0.107666,957730,3.24147,3798
/blk/s2,0,0,100,104.239,0.0574722,1409721,1.72975,3785
/blk/s2,0,0,100,105.254,0.104057,1157485,3.12998,3796
/blk/s2,0,0,100,106.267,0.0706673,1186064,2.12677,3785
/blk/s2,0,0,100,107.282,0.0898666,1403007,2.70708,3789
/blk/s2,0,0,100,108.295,0.0853386,953397,2.56484,3795
/blk/s2,0,0,100,109.31,0.0756989,1518914,2.28249,3785
/blk/s2,0,0,100,110.323,0.0996552,840265,2.99293,3794
/blk/s2,0,0,100,111.337,0.0612907,1553323,1.85387,3784
/blk/s2,0,0,100,112.352,0.107761,895444,3.24201,3801
/blk/s2,0,0,100,113.366,0.0592346,1285710,1.77876,3788
/blk/s2,0,0,100,114.381,0.0951881,1221776,2.8715,3794
/blk/s2,0,0,100,115.394,0.0927887,647025,2.79145,3799
/blk/s2,0,0,100,116.409,0.0596085,1234944,1.79525,3792
/blk/s2,0,0,100,117.424,0.102055,1052784,3.06759,3796
/blk/s2,0,0,100,118.438,0.0832787,803738,2.50264,3800
/blk/s2,0,0,100,119.452,0.0687408,1178488,2.07205,3794
/blk/s2,0,0,100,120.468,0.100864,955118,3.03443,3799
/blk/s2,0,0,100,121.48,0.0791245,854130,2.37946,3792
/blk/s2,0,0,100,122.494,0.07341,1189306,2.21814,3793
/blk/s2,0,0,100,123.509,0.101765,825194,3.06149,3803
/blk/s2,0,0,100,124.523,0.0709457,981443,2.13797,3793
/blk/s2,0,0,100,125.538,0.0818024,1217387,2.46292,3817
/blk/s2,0,0,100,126.552,0.101044,698196,3.04252,3806
/blk/s2,0,0,100,127.566,0.0601692,1203553,1.81321,3786
/blk/s2,0,0,100,128.58,0.0922203,1279191,2.77808,3791
/blk/s2,0,0,100,129.593,0.0940628,702677,2.83152,3797
/blk/s2,0,0,100,130.608,0.0597458,1255221,1.79963,3792
/blk/s2,0,0,100,131.623,0.101631,1100221,3.06569,3799
/blk/s2,0,0,100,132.636,0.0819206,887469,2.47038,3794
/blk/s2,0,0,100,133.65,0.0717354,1300135,2.16312,3790
/blk/s2,0,0,100,134.666,0.102558,876600,3.08857,3801
/blk/s2,0,0,100,135.678,0.0674782,1145418,2.02827,3786
/blk/s2,0,0,100,136.693,0.0869904,1273036,2.61541,3791
/blk/s2,0,0,100,137.706,0.0997276,696489,2.99255,3800
/blk/s2,0,0,100,138.721,0.0553131,1426796,1.67113,3786
/blk/s2,0,0,100,139.736,0.1049,1043946,3.15582,3798
/blk/s2,0,0,100,140.75,0.073513,1034735,2.20562,3793
/blk/s2,0,0,100,141.764,0.0826302,1335338,2.49033,3789
/blk/s2,0,0,100,142.778,0.101192,684763,3.04498,3802
/blk/s2,0,0,100,143.793,0.0545731,1350053,1.64034,3789
/blk/s2,0,0,100,144.808,0.103828,1087381,3.12394,3796
/blk/s2,0,0,100,145.822,0.0760155,1024665,2.28245,3793
/blk/s2,0,0,100,146.836,0.0801773,1339791,2.41109,3790
/blk/s2,0,0,100,147.85,0.102867,694712,3.09592,3800
/blk/s2,0,0,100,148.864,0.0536232,1344885,1.62148,3787
/blk/s2,0,0,100,149.879,0.102234,1129865,3.07488,3796
/blk/s2,0,0,100,150.893,0.0813141,864880,2.44538,3798
/blk/s2,0,0,100,151.908,0.0744247,1337413,2.23751,3789
/blk/s2,0,0,100,152.923,0.103928,786279,3.13114,3829
/blk/s2,0,0,100,153.937,0.0571556,1334541,1.71864,3786
/blk/s2,0,0,100,154.952,0.098877,1210709,2.97701,3794
/blk/s2,0,0,100,155.965,0.0831871,917600,2.50441,3793
/blk/s2,0,0,100,156.98,0.0731621,1397004,2.20331,3787
/blk/s2,0,0,100,157.995,0.104221,793142,3.14127,3804
/blk/s2,0,0,100,159.009,0.0564079,1386815,1.6977,3784
/blk/s2,0,0,100,160.024,0.100243,1192858,3.0196,3794
/blk/s2,0,0,100,161.037,0.08144,958881,2.4565,3792
/blk/s2,0,0,100,162.051,0.0751534,1396839,2.26691,3789
/blk/s2,0,0,100,163.067,0.103443,770447,3.11779,3805
/blk/s2,0,0,100,164.081,0.0577698,1310264,1.73257,3785
/blk/s2,0,0,100,165.096,0.0972061,1210796,2.92936,3795
/blk/s2,0,0,100,166.109,0.0888939,743449,2.67272,3799
/blk/s2,0,0,100,167.124,0.0655022,1310303,1.97404,3790
/blk/s2,0,0,100,168.139,0.101891,934726,3.06603,3801
/blk/s2,0,0,100,169.153,0.072422,1022056,2.17487,3794
/blk/s2,0,0,100,170.168,0.0805931,1265448,2.43506,3792
/blk/s2,0,0,100,171.183,0.101936,714124,3.07134,3807
/blk/s2,0,0,100,172.196,0.0598488,1217802,1.80285,3784
/blk/s2,0,0,100,173.211,0.0940323,1240130,2.83298,3792
/blk/s2,0,0,100,174.225,0.0900459,727356,2.71062,3802
/blk/s2,0,0,100,175.239,0.0624313,1280976,1.88659,3790
/blk/s2,0,0,100,176.254,0.102695,995856,3.0868,3799
/blk/s2,0,0,100,177.268,0.0770607,931587,2.3185,3796
/blk/s2,0,0,100,178.283,0.0759392,1282742,2.28923,3790
/blk/s2,0,0,100,179.298,0.102524,782243,3.08354,3804
/blk/s2,0,0,100,180.312,0.0600166,1274829,1.80716,3789
/blk/s2,0,0,100,181.327,0.0947685,1256610,2.84839,3793
/blk/s2,0,0,100,182.34,0.0904007,764670,2.71882,3796
/blk/s2,0,0,100,183.355,0.0638351,1337823,1.92196,3790
/blk/s2,0,0,100,184.37,0.103138,985383,3.10503,3799
/blk/s2,0,0,100,185.384,0.0715103,1092644,2.15115,3792
/blk/s2,0,0,100,186.399,0.0827637,1349577,2.5047,3792
/blk/s2,0,0,100,187.413,0.10078,731113,3.02742,3801
/blk/s2,0,0,100,188.427,0.0540085,1356895,1.62986,3788
/blk/s2,0,0,100,189.442,0.103928,1101479,3.12358,3799
/blk/s2,0,0,100,190.455,0.077713,994571,2.34248,3793
/blk/s2,0,0,100,191.47,0.0775757,1330488,2.33146,3791
/blk/s2,0,0,100,192.485,0.102127,738168,3.08083,3807
/blk/s2,0,0,100,193.499,0.0596581,1238978,1.80276,3789
/blk/s2,0,0,100,194.514,0.0948486,1226524,2.86021,3794
/blk/s2,0,0,100,195.527,0.0860519,815240,2.59051,3823
/blk/s2,0,0,100,196.542,0.0683556,1316136,2.05394,3791
/blk/s2,0,0,100,197.557,0.102188,912543,3.08322,3801
/blk/s2,0,0,100,198.57,0.0681419,1067650,2.05812,3793
/blk/s2,0,0,100,199.585,0.0858612,1303890,2.5856,3792
/blk/s2,0,0,100,200.599,0.0970421,686731,2.9238,3801
/blk/s2,0,0,100,201.613,0.0561333,1306645,1.68882,3791
/blk/s2,0,0,100,202.628,0.101849,1100020,3.06551,3798
/blk/s2,0,0,100,203.642,0.081749,888736,2.45728,3798
/blk/s2,0,0,100,204.657,0.0726814,1345684,2.19506,3791
/blk/s2,0,0,100,205.672,0.102871,844235,3.09578,3803
/blk/s2,0,0,100,206.685,0.0612755,1256940,1.84285,3789
/blk/s2,0,0,100,207.7,0.0936852,1266473,2.82371,3794
/blk/s2,0,0,100,208.714,0.0895653,785778,2.69135,3801
/blk/s2,0,0,100,209.729,0.0652466,1380331,1.96212,3789
/blk/s2,0,1,100,1.01144,3.36284,0,3.29568,3857
/blk/s2,0,1,100,2.02282,3.37659,0,3.36839,3807
/blk/s2,0,1,100,3.03425,3.39685,0,3.38297,3809
/blk/s2,0,1,100,4.04549,3.4053,0,3.386,3807
/blk/s2,0,1,100,5.0569,3.41748,0,3.39197,3808
/blk/s2,0,1,100,6.06813,3.42245,0,3.39148,3808
/blk/s2,0,1,100,7.07941,3.4289,0,3.39143,3807
/blk/s2,0,1,100,8.09068,3.43489,0,3.39217,3795
/blk/s2,0,1,100,9.1019,3.44001,0,3.39196,3795
/blk/s2,0,1,100,10.1133,3.44218,0,3.38843,3785
/blk/s2,0,1,100,11.1244,3.44825,0,3.38858,3702
/blk/s2,0,1,100,12.1356,3.45673,0,3.39061,3755
/blk/s2,0,1,100,13.147,3.46791,0,3.39624,3808
/blk/s2,0,1,100,14.1583,3.4741,0,3.39678,3807
/blk/s2,0,1,100,15.1695,3.48303,0,3.39946,3808
/blk/s2,0,1,100,16.1808,3.48967,0,3.40003,3796
/blk/s2,0,1,100,17.192,3.4997,0,3.40355,3795
/blk/s2,0,1,100,18.2033,3.50746,0,3.40544,3782
/blk/s2,0,1,100,19.2145,3.51032,0,3.40205,3781
/blk/s2,0,1,100,20.2257,3.51063,0,3.39668,3791
/blk/s2,0,1,100,21.237,3.51207,0,3.39238,3792
/blk/s2,0,1,100,22.2483,3.51617,0,3.39007,3790
/blk/s2,0,1,100,23.2596,3.52174,0,3.38966,3794
/blk/s2,0,1,100,24.2709,3.52818,0,3.39074,3793
/blk/s2,0,1,100,25.2821,3.53864,0,3.39396,3792
/blk/s2,0,1,100,26.2933,3.54041,0,3.38997,3794
/blk/s2,0,1,100,27.3084,0.416195,0,0.398544,3879
/blk/s2,0,1,100,28.3233,0,0,0,3888
/blk/s2,0,1,100,29.3382,0,0,0,3886
/blk/s2,0,1,100,30.3531,0,0,0,3888
/blk/s2,0,1,100,31.3711,0.111557,1707885,0.106102,3816
/blk/s2,0,1,100,32.3889,2.03709,1018091,1.95014,3797
/blk/s2,0,1,100,33.3997,2.2625,847909,2.16536,3777
/blk/s2,0,1,100,34.4115,0.750343,1816997,0.718494,3800
/blk/s2,0,1,100,35.4268,1.79868,1133927,1.72258,3769
/blk/s2,0,1,100,36.4378,2.417,732962,2.31396,3726
/blk/s2,0,1,100,37.449,0.826366,1760663,0.790642,3789
/blk/s2,0,1,100,38.4642,1.5328,1308160,1.46818,3776
/blk/s2,0,1,100,39.4793,2.37476,769636,2.27335,3772
/blk/s2,0,1,100,40.4907,1.19024,1529871,1.13911,3765
/blk/s2,0,1,100,41.5059,1.17423,1542054,1.12455,3777
/blk/s2,0,1,100,42.5211,2.38524,770625,2.28276,3733
/blk/s2,0,1,100,43.5324,1.52311,1317884,1.45723,3751
/blk/s2,0,1,100,44.5475,0.848106,1752596,0.812759,3798
/blk/s2,0,1,100,45.5627,2.39251,764937,2.29087,3812
/blk/s2,0,1,100,46.5744,1.8193,1131428,1.74035,3806
/blk/s2,0,1,100,47.5856,0.764187,1812572,0.731297,3811
/blk/s2,0,1,100,48.601,2.1494,917310,2.05842,3816
/blk/s2,0,1,100,49.6124,2.14452,921590,2.05256,3799
/blk/s2,0,1,100,50.6237,0.820011,1763007,0.784462,3807
/blk/s2,0,1,100,51.6389,1.74125,1176798,1.66836,3818
/blk/s2,0,1,100,52.6541,2.34789,799290,2.24885,3810
/blk/s2,0,1,100,53.6655,1.05116,1627446,1.00584,3808
/blk/s2,0,1,100,54.6809,1.28651,1470530,1.23135,3821
/blk/s2,0,1,100,55.6963,2.36179,791809,2.26133,3811
/blk/s2,0,1,100,56.7077,1.4646,1363748,1.40125,3805
/blk/s2,0,1,100,57.7229,0.897202,1732648,0.859612,3823
/blk/s2,0,1,100,58.7381,2.3613,784676,2.26204,3807
/blk/s2,0,1,100,59.7497,1.8502,1111326,1.77057,3804
/blk/s2,0,1,100,60.7611,0.790699,1801372,0.756649,3811
/blk/s2,0,1,100,61.7763,2.04562,985212,1.95951,3815
/blk/s2,0,1,100,62.788,2.26611,845414,2.16776,3799
/blk/s2,0,1,100,63.7993,0.801384,1795155,0.767265,3812
/blk/s2,0,1,100,64.8147,1.62647,1265331,1.55624,3819
/blk/s2,0,1,100,65.8302,2.32056,818228,2.22232,3814
/blk/s2,0,1,100,66.8418,1.26288,1494109,1.20868,3807
/blk/s2,0,1,100,67.857,1.04552,1649883,1.00111,3822
/blk/s2,0,1,100,68.8723,2.32029,820045,2.22163,3814
/blk/s2,0,1,100,69.8838,1.82967,1138870,1.75193,3806
/blk/s2,0,1,100,70.8952,0.851715,1777536,0.815182,3807
/blk/s2,0,1,100,71.9104,1.91795,1084286,1.83596,3817
/blk/s2,0,1,100,72.9257,2.30894,833580,2.21074,3812
/blk/s2,0,1,100,73.9371,1.0126,1670671,0.969334,3807
/blk/s2,0,1,100,74.9523,1.2959,1487457,1.24185,3810
/blk/s2,0,1,100,75.9675,2.29,841504,2.1922,3809
/blk/s2,0,1,100,76.9789,1.61977,1275322,1.55057,3801
/blk/s2,0,1,100,77.9905,0.840691,1793224,0.804546,3794
/blk/s2,0,1,100,79.0058,2.16169,922699,2.06984,3807
/blk/s2,0,1,100,80.0176,2.24326,876863,2.14693,3795
/blk/s2,0,1,100,81.0289,0.825974,1801181,0.790813,3798
/blk/s2,0,1,100,82.0442,1.52894,1342512,1.46359,3808
/blk/s2,0,1,100,83.0595,2.28024,859218,2.18282,3807
/blk/s2,0,1,100,84.0708,1.4702,1383203,1.4075,3797
/blk/s2,0,1,100,85.0823,0.840183,1801486,0.803989,3795
/blk/s2,0,1,100,86.0975,2.26936,855436,2.17337,3806
/blk/s2,0,1,100,87.1126,1.41095,453288,1.35046,3841
/blk/s2,0,1,100,88.1276,0.0637131,10911,0.06073,3885
/blk/s2,0,1,100,89.1449,0.203289,99810,0.195068,3889
/blk/s2,0,1,100,90.2261,0.241741,206879,0.230686,4127
/blk/s2,0,1,100,91.2377,0.397579,1497157,0.38023,3818
/blk/s2,0,1,100,92.2528,1.2603,1559735,1.20655,3815
/blk/s2,0,1,100,93.2681,2.33691,796234,2.23709,3807
/blk/s2,0,1,100,94.2794,1.6385,1234699,1.56824,3807
/blk/s2,0,1,100,95.293,0.771175,1792828,0.738132,3818
/blk/s2,0,1,100,96.3083,2.3446,777378,2.24532,3814
/blk/s2,0,1,100,97.3198,1.97832,1018534,1.89342,3803
/blk/s2,0,1,100,98.331,0.771526,1790416,0.73867,3811
/blk/s2,0,1,100,99.3462,1.95391,1030850,1.871,3789
/blk/s2,0,1,100,100.358,2.36767,774157,2.26675,3786
/blk/s2,0,1,100,101.37,0.793629,1782537,0.759285,3764
/blk/s2,0,1,100,102.385,1.58015,1278930,1.51316,3785
/blk/s2,0,1,100,103.4,2.3875,767578,2.28497,3801
/blk/s2,0,1,100,104.412,1.1439,1559022,1.09493,3802
/blk/s2,0,1,100,105.427,1.20617,1519176,1.15434,3811
/blk/s2,0,1,100,106.442,2.34299,793976,2.24266,3719
/blk/s2,0,1,100,107.453,1.55998,1292189,1.49366,3708
/blk/s2,0,1,100,108.469,0.811832,1784822,0.777477,3786
/blk/s2,0,1,100,109.484,2.35143,789825,2.25141,3806
/blk/s2,0,1,100,110.495,2.0089,1014247,1.9224,3795
/blk/s2,0,1,100,111.507,0.869125,1786018,0.832439,3751
/blk/s2,0,1,100,112.522,1.72645,1249148,1.65322,3780
/blk/s2,0,1,100,113.537,2.25587,856868,2.16006,3792
/blk/s2,0,1,100,114.549,1.30322,1475239,1.24674,3762
/blk/s2,0,1,100,115.564,1.02606,1655309,0.982544,3766
/blk/s2,0,1,100,116.579,2.318,820874,2.21847,3809
/blk/s2,0,1,100,117.591,1.86713,1112127,1.78748,3795
/blk/s2,0,1,100,118.602,0.832859,1789245,0.797329,3750
/blk/s2,0,1,100,119.617,1.93532,1065929,1.854,3786
/blk/s2,0,1,100,120.632,2.31583,819441,2.21669,3798
/blk/s2,0,1,100,121.644,0.976601,1699399,0.934715,3767
/blk/s2,0,1,100,122.659,1.32327,1468528,1.2679,3783
/blk/s2,0,1,100,123.674,2.33041,814113,2.23068,3798
/blk/s2,0,1,100,124.686,1.5625,1318008,1.49473,3776
/blk/s2,0,1,100,125.697,0.84573,1790891,0.80965,3760
/blk/s2,0,1,100,126.713,2.18422,919769,2.09118,3796
/blk/s2,0,1,100,127.724,2.20863,888518,2.11471,3783
/blk/s2,0,1,100,128.736,0.849819,1774321,0.814129,3763
/blk/s2,0,1,100,129.751,1.53473,1346147,1.47081,3785
/blk/s2,0,1,100,130.766,2.27006,848485,2.17329,3798
/blk/s2,0,1,100,131.777,1.46332,1386866,1.40105,3774
/blk/s2,0,1,100,132.789,0.87812,1779039,0.840076,3758
/blk/s2,0,1,100,133.804,2.23318,888971,2.13855,3793
/blk/s2,0,1,100,134.815,2.22938,876745,2.13402,3781
/blk/s2,0,1,100,135.827,0.860439,1788265,0.824421,3817
/blk/s2,0,1,100,136.842,1.43713,1413395,1.37587,3785
/blk/s2,0,1,100,137.858,2.25946,890930,2.16353,3796
/blk/s2,0,1,100,138.869,1.67517,1243497,1.60359,3777
/blk/s2,0,1,100,139.88,0.904518,1772316,0.866585,3760
/blk/s2,0,1,100,140.895,1.89861,1119532,1.81756,3790
/blk/s2,0,1,100,141.91,2.26508,870392,2.16723,3794
/blk/s2,0,1,100,142.922,1.19461,1578013,1.14314,3806
/blk/s2,0,1,100,143.937,1.07656,1663986,1.03125,3816
/blk/s2,0,1,100,144.952,2.1445,951948,2.05366,3812
/blk/s2,0,1,100,146.066,1.5856,653790,1.51693,4203
/blk/s2,0,1,100,147.081,0.357639,250252,0.342537,3821
/blk/s2,0,1,100,148.203,0.487247,397985,0.466206,4220
/blk/s2,0,1,100,149.251,0.489723,403595,0.467903,3942
/blk/s2,0,1,100,150.266,0.483356,669042,0.46294,3853
/blk/s2,0,1,100,151.281,1.05796,1910206,1.01293,3808
/blk/s2,0,1,100,152.296,1.74314,1259984,1.66988,3802
/blk/s2,0,1,100,153.312,2.55983,652285,2.45046,3799
/blk/s2,0,1,100,154.323,0.913971,1716661,0.874783,3808
/blk/s2,0,1,100,155.339,1.87777,1085037,1.79884,3808
/blk/s2,0,1,100,156.354,2.29706,833275,2.19971,3807
/blk/s2,0,1,100,157.365,1.08583,1635734,1.04318,3811
/blk/s2,0,1,100,158.381,1.2079,1515897,1.15672,3822
/blk/s2,0,1,100,159.396,2.31818,816737,2.21886,3813
/blk/s2,0,1,100,160.407,1.6888,1231791,1.61644,3801
/blk/s2,0,1,100,161.419,0.828098,1775674,0.792763,3810
/blk/s2,0,1,100,162.434,2.27229,830172,2.17609,3809
/blk/s2,0,1,100,163.446,2.11465,951725,2.02384,3794
/blk/s2,0,1,100,164.458,0.834232,1767501,0.798168,3799
/blk/s2,0,1,100,165.473,1.69085,1207308,1.61888,3810
/blk/s2,0,1,100,166.488,2.2893,843937,2.19167,3806
/blk/s2,0,1,100,167.5,1.23535,1519034,1.18224,3797
/blk/s2,0,1,100,168.515,1.11418,1608064,1.06583,3810
/blk/s2,0,1,100,169.53,2.30287,818059,2.20505,3808
/blk/s2,0,1,100,170.542,1.89238,1133607,1.81068,3793
/blk/s2,0,1,100,171.553,0.826923,1788571,0.791725,3799
/blk/s2,0,1,100,172.568,1.85823,1108205,1.77937,3807
/blk/s2,0,1,100,173.584,2.2249,934319,2.12997,3804
/blk/s2,0,1,100,174.595,1.28684,1498163,1.23216,3799
/blk/s2,0,1,100,175.61,0.992691,1698026,0.950146,3811
/blk/s2,0,1,100,176.625,2.30093,824876,2.20239,3823
/blk/s2,0,1,100,177.637,1.99263,1044118,1.90736,3794
/blk/s2,0,1,100,178.649,0.919422,1721668,0.88073,3805
/blk/s2,0,1,100,179.664,1.61168,1297981,1.54301,3817
/blk/s2,0,1,100,180.679,2.26623,847505,2.16972,3810
/blk/s2,0,1,100,181.691,1.4575,1402643,1.39482,3803
/blk/s2,0,1,100,182.702,0.930317,1727449,0.889576,3755
/blk/s2,0,1,100,183.718,2.11549,965565,2.02542,3795
/blk/s2,0,1,100,184.733,2.22368,884570,2.12974,3802
/blk/s2,0,1,100,185.744,1.02102,1675923,0.977394,3809
/blk/s2,0,1,100,186.76,1.26034,1552505,1.20699,3775
/blk/s2,0,1,100,187.775,2.24464,872797,2.14787,3798
/blk/s2,0,1,100,188.787,1.90176,1119558,1.81929,3779
/blk/s2,0,1,100,189.798,0.911221,1765940,0.872387,3760
/blk/s2,0,1,100,190.813,1.6564,1286819,1.58724,3782
/blk/s2,0,1,100,191.829,2.24852,867482,2.1526,3794
/blk/s2,0,1,100,192.839,1.52642,1368252,1.46023,3763
/blk/s2,0,1,100,193.851,0.925076,1768831,0.88623,3755
/blk/s2,0,1,100,194.866,1.98003,1090174,1.89585,3787
/blk/s2,0,1,100,195.882,2.20501,903185,2.11172,3798
/blk/s2,0,1,100,196.893,1.25331,1575345,1.19867,3768
/blk/s2,0,1,100,197.908,0.98378,1744369,0.942059,3770
/blk/s2,0,1,100,198.923,2.19597,908539,2.10178,3793
/blk/s2,0,1,100,199.938,2.18779,965955,2.09375,3789
/blk/s2,0,1,100,200.95,1.10369,1661609,1.05545,3797
/blk/s2,0,1,100,201.965,1.09803,1680990,1.05136,3819
/blk/s2,0,1,100,202.981,2.18936,1251904,2.09584,3795
/blk/s2,0,1,100,203.995,1.82783,483090,1.74872,3820
/blk/s2,0,1,100,205.006,0.609524,587445,0.582901,3840
/blk/s2,0,1,100,206.121,0.591133,564661,0.564423,4243
/blk/s2,0,1,100,207.133,0.646931,494410,0.618931,3847
/blk/s2,0,1,100,208.154,0.693581,612042,0.664658,3876
/blk/s2,0,1,100,209.169,0.634151,933553,0.606602,3847
/blk/s2,0,2,100,1.01165,0.202553,0,6.37004,3888
/blk/s2,0,2,100,2.02367,0.201706,0,6.40802,3835
/blk/s2,0,2,100,3.03537,0.201836,0,6.38648,3840
/blk/s2,0,2,100,4.0475,0.203766,0,6.41624,3835
/blk/s2,0,2,100,5.05893,0.204983,0,6.4127,3829
/blk/s2,0,2,100,6.07232,0.206085,0,6.42554,3833
/blk/s2,0,2,100,7.08453,0.206985,0,6.42541,3829
/blk/s2,0,2,100,8.09507,0.207657,0,6.41238,3825
/blk/s2,0,2,100,9.10546,0.208508,0,6.41239,3821
/blk/s2,0,2,100,10.116,0.209446,0,6.41593,3823
/blk/s2,0,2,100,11.1264,0.211174,0,6.42276,3821
/blk/s2,0,2,100,12.1369,0.211658,0,6.42788,3830
/blk/s2,0,2,100,13.1487,0.212925,0,6.43049,3831
/blk/s2,0,2,100,14.1602,0.213551,0,6.40094,3826
/blk/s2,0,2,100,15.1737,0.214828,1250,6.42276,3826
/blk/s2,0,2,100,16.1887,0.0910263,1926167,2.71812,3780
/blk/s2,0,2,100,17.2037,0.0794067,2127877,2.36016,3795
/blk/s2,0,2,100,18.2188,0.079586,2131403,2.37353,3817
/blk/s2,0,2,100,19.2338,0.0801773,2113232,2.38543,3798
/blk/s2,0,2,100,20.2489,0.0808067,2115639,2.4099,3800
/blk/s2,0,2,100,21.2639,0.0796967,2128589,2.37473,3781
/blk/s2,0,2,100,22.2789,0.0788689,2148351,2.35582,3780
/blk/s2,0,2,100,23.2932,0.080574,2125398,2.39369,3777
/blk/s2,0,2,100,24.3063,0.0940361,1889609,2.79857,3779
/blk/s2,0,2,100,25.3184,0.0960999,1867799,2.86131,3829
/blk/s2,0,2,100,26.3311,0.0951118,1870654,2.83414,3835
/blk/s2,0,2,100,27.3443,0.0944061,1889579,2.81335,3834
/blk/s2,0,2,100,28.358,0.0955391,1868800,2.84787,3828
/blk/s2,0,2,100,29.3729,0.0834885,2069534,2.48358,3782
/blk/s2,0,2,100,30.3878,0.0802155,2109388,2.38831,3780
